The Twelve are called on missions in Joseph's presidential campaign.,1844-05-09,1844-05-09
"Smith publicly exclaims, “I calculate to be one of the instruments of setting up the kingdom of Daniel by the word of the Lord, and I intend lay a foundation that will revolutionize the whole world.” On the same day “about three hundred” people attend a meeting of William Law’s Reformed Church in Nauvoo and listen to sermons against “the Spiritual wife doctrine” and “Smith’s plan of uniting Church and State.”",1844-05-12,1844-05-12
The last initiation into Smith’s Quorum of the Anointed is performed. This is probably the date Smith ordains Wight for his Texas mission and gives him “a white stone.”,1844-05-14,1844-05-14
"The church’s two newspapers, Times and Seasons and Nauvoo Neighbor, publish this statement by Smith about Robert D. Foster: “When riding in the stage, I have seen him put his hand in a woman’s bosom, and he also lifted up her [under] clothes.” This is in reference to one of many trips undertaken with Foster from 1840 to 1843 with whom Smith maintained good fellowship until Foster joined Law’s dissension in Mar. 1844.",1844-05-15,1844-05-15
"Josiah Quincy interviews Joseph Smith in Nauvoo. As a “Boston Brahmin” and soon-to-be mayor of Boston, Quincy is the first prominent American leader to request a meeting with an LDS president. In his 1883 Figures of the Past, Quincy writes: “What historical American of the nineteenth century has exerted the most powerful influence upon the destinies of his countrymen? And it is by no means improbable that the answer to that interrogatory may be thus written: ‘Joseph Smith, the Mormon prophet.’”",1844-05-15,1844-05-15
Nauvoo’s political convention nominates Smith and Rigdon as presidential and vice-presidential candidates and appoints delegates to campaign for their election in every state.,1844-05-17,1844-05-17
"At a ""state convention"" in Nauvoo, Joseph's candidacy is again affirmed by men representing the various states.",1844-05-17,1844-05-17
"James Blakesley, Francis M. Higbee, and Austin Cowles are excommunicated.",1844-05-18,1844-05-18
The apostles and most other LDS leaders leave Nauvoo to campaign for Smith.,1844-05-21,1844-05-21
"William Law files a formal complaint with the Hancock County circuit court charging Smith was living “in an open state of adultery” with Maria Lawrence, Smith’s foster daughter and polygamous wife.",1844-05-23,1844-05-23
"William Law accuses Joseph of adultery/polygamy. Joseph H. Jackson and Robert Foster swear a writ against Joseph on 24 May for false swearing. For the next few weeks, Joseph and Hyrum Smith engage in a flurry of accusations and counteraccusations with William and Wilson Law, charging each other with counterfeiting, sexual immorality, and other illegal acts, including alleged attempts by both Joseph and William to hire Joseph H. Jackson to kill the other.",1844-05-23,1844-05-23
"In a public discourse, ""Joseph Smith denied specific rumors [about polygamy] but did not deny that he had had a revelation on plural marriage and had begun that practice. Afterward the Expositor published details of the revelation, but again the Prophet said nothing publicly to refute it"" (R. L. Anderson, ""Joseph Smith's Final,"" 331n12).",1844-05-26,1844-05-26
"“Drank a glass of beer at Moissers,” reads an entry in Smith’s manuscript diary in reference to Frederick G. Moesser’s “grog shop,” which Smith had condemned in a sermon 13 Aug. 1843.sd",1844-06-01,1844-06-01
"Kimball clothes himself in endowment robes, prays in the “true order,” while holding a divining “rod,” and asks yes-no questions. Movement of the rod means “yes” and no movement “no.” This is the first verified use of a divining rod in Mormonism since an 1829 revelation commended Cowdery’s use of his “rod of nature…behold it has told you things.”",1844-06-06,1844-06-06
"The first and only issue of William Law’s Nauvoo Expositor is published, with references to the 1843 polygamy revelation and to Smith’s 1844 ordination as king on earth.",1844-06-07,1844-06-07
"Robert Foster calls on Joseph, but Joseph refuses to talk to him privately. The first issue of the Nauvoo Expositor appears.",1844-06-07,1844-06-07
"Joseph and the city council meet (also Monday, the 10th), pass an ordinance against libel, declare the Expositor a nuisance, and order Marshal John P. Greene to destroy the press and scatter the type. He does so by 8:00 P.M. Monday. There is an immediate outcry.",1844-06-08,1844-06-08
"Writing from Washington, D.C., Kimball describes the White House and says: “I want to see our Prophet here in the Chare of Stat[e]s then we will come and see him.”",1844-06-09,1844-06-09
"Hyrum tells Nauvoo City Council that the 1843 revelation pertains to ancient polygamy, not to modern times. By Joseph Smith’s order as mayor the council destroys the Expositor as “a public nuisance.”",1844-06-10,1844-06-10
"Probable date that Joseph III is ordained as his father’s theocratic successor. Warned the same day of a conspiracy to murder them, William Law and associates flee Nauvoo with their families.",1844-06-11,1844-06-11
"Joseph Fielding, of the Quorum of Anointed, records Apostle Wight’s public statement: “If a Woman complained of being insulted by any Man she ought to be sit [set] down as a Strumpet on the ground that no Man would do it unless she gave him some liberty.” Fielding’s wife rejects that view.",1844-06-12,1844-06-12
"The Presiding Patriarch publishes an announcement signed as “HYRUM SMITH, President of the Church.”",1844-06-15,1844-06-15
"Joseph Smith gives his last public discourse, on ""the doctrine of multiple gods and ‚Äö√Ñ¬∂ his authority as a latter-day prophet."" Richard L. Anderson points out that this was one of the two main points on which the Expositor had launched its editorial attack on 7 June, the other one being ""the plurality of wives, for ‚Äö√Ñ√≤time and eternity.' For the second doctrine, the Prophet chose calculated silence"" (""Final,"" 322).",1844-06-16,1844-06-16
"Smith declares martial law and, in speaking to the Nauvoo legion, gives his last public address.",1844-06-18,1844-06-18
Joseph proclaims martial law.,1844-06-18,1844-06-18
"Smith writes the apostles to return to Nauvoo immediately and, probably on this occasion, instructs them to destroy their endowment undergarments.",1844-06-20,1844-06-20
"At least by this date, William is in the East with his wife, Caroline, who is slowly dying of kidney failure (dropsy).",1844-06-20,1844-06-20
Joseph and Hyrum Smith and Willard Richards flee into Iowa.,1844-06-22,1844-06-22
"After 1 a.m. Smith tells Clayton to burn or bury the minutes of the Council of Fifty, and Joseph and Hyrum Smith flee Nauvoo. Word of the prophet’s departure causes near panic among his devoted followers. Accused of cowardly abandoning Nauvoo, Smith returns about 6 p.m. He tells Stephen Markham that this is contrary to a revelation and commandment he had received. Joseph and Emma Smith burn the original manuscript of the 1843 polygamy revelation, presumably on this evening. William Clayton preserves a copy.",1844-06-23,1844-06-23
Hyrum returns to Nauvoo for the marriage of his daughter Lovina to Lorin Walker.,1844-06-23,1844-06-23
"Smith surrenders to civil authorities to stand trial for riot and treason, acknowledging that this will mean his death.",1844-06-24,1844-06-24
"Joseph and Hyrum ride to Carthage, arriving late that evening. They stay at the Hamilton House.",1844-06-24,1844-06-24
"The general of the Carthage militia signs a secret order for a military attack against Nauvoo, with the march of forces to begin at Golden’s Point at 2 p.m., 27 June 1844.",1844-06-25,1844-06-25
Joseph and Hyrum give themselves up to the civil authorities at 8:00 A.M. and are jailed.,1844-06-25,1844-06-25
"Before leaving Carthage Jail at 1:30 p.m., Stephen Markham listens as Smith says he has lost the spirit of God for disobedience in returning to Nauvoo.",1844-06-27,1844-06-27
Joseph shot to death in Carthage jail,1844-06-27,1844-06-27
D&C Section 135 Revealed,1844-06-27,1844-06-27
"A mob with painted faces rushes the jail in the late afternoon. Joseph and Hyrum are killed, John Taylor is wounded, and Willard Richards is unscathed. Samuel Smith, eluding armed pursuers, reaches the city just after the mob has dispersed.",1844-06-27,1844-06-27
"Willard Richards, Samuel H. Smith, Artois Hamilton, and his two sons return the bodies to Nauvoo.",1844-06-28,1844-06-28
"Richards, Taylor, and W. W. Phelps announce they will await the return of the Quorum of Twelve before deciding the nature of the church’s new leadership.",1844-07-01,1844-07-01
"Through the “true order of prayer” during the regular Thursday meeting of the Anointed Quorum, “it seemed manifest” to William Marks, Alpheus Cutler, Reynolds Cahoon, and William Clayton that Nauvoo’s stake president William Marks should be the Trustee-in-Trust and church president. Emma Smith agrees.",1844-07-04,1844-07-04
William Clayton writes: “There are already 4 or 5 men pointed out as successors to the Trustee & President & there is danger of feelings being manifest.”,1844-07-06,1844-07-06
Mormon leaders barely restrain Orrin Porter Rockwell from murdering apostate Robert D. Foster.,1844-07-07,1844-07-07
Richards and others discuss Smith’s statement that “if he and Hyrum were taken away Samuel H. Smith would be his successor.”,1844-07-12,1844-07-12
"Young at Peterboro, Massachusetts, learns of the martyrdom: “The first thing which I thought of was, whether Joseph had taken the keys of the kingdom with him from the earth.”",1844-07-16,1844-07-16
"Samuel H. Smith dies from what is reported as “bilious fever,” but which his daughter and brother later described as poisoning by Hosea Stout, ordered by Richards. On news of his death, Bishop George Miller and Alexander Badlam try to persuade Richards, Taylor, and George A. Smith to allow the Council of Fifty to organize a First Presidency.",1844-07-30,1844-07-30
Samuel Harrison Smith dies at Nauvoo of complications brought on by exertion on the day of his brothers' deaths.,1844-07-30,1844-07-30
Rigdon tells Nauvoo’s general meeting that he should be appointed guardian of the church.,1844-08-04,1844-08-04
James J. Strang announces to his Michigan branch that he is Smith’s successor through a letter of appointment. The branch president denounces the letter as a forgery and excommunicates Strang.,1844-08-05,1844-08-05
Young arrives in Nauvoo and in private meetings begins defending the succession right of the Twelve.,1844-08-06,1844-08-06
A special Nauvoo conference sustains the Twelve as the acting church presidency. Some witness a transfiguration of Young into the image of Smith.,1844-08-08,1844-08-08
"At a confrontation between Sidney Rigdon and Brigham Young, a majority of the congregation votes to sustain Young and the Twelve.",1844-08-08,1844-08-08
Young and the apostles appoint general bishops Newel Whitney and George Miller as Trustees-in-Trust. The October conference sustains them.,1844-08-09,1844-08-09
"The Quorum of Twelve appoints Young, Kimball, and Richards to have general direction of church affairs in North America.",1844-08-12,1844-08-12
"Lucien R. Foster, the first Mormon photographer, places an ad in Nauvoo Neighbor. President of the New York City branch (1841-43) and member of the Council of Fifty (1845-46), Foster’s two daguerreotypes of the Nauvoo temple in 1846 are the most enduring images of the Mormon capital. He is excommunicated in 1846.",1844-08-14,1844-08-14
Emma Smith says that “secret things…cost Joseph and Hyrum their lives” and that the same would befall the Twelve. The Quorum of Twelve issues an epistle requiring members to pay “a tenth of all their property and money…and then let them continue to pay in a tenth of their income from that time forth.” Young performs the second anointing ceremony for George Miller and his wife Catherine Fry Miller. This is the first such ordinance since the death of Joseph Smith. Bishop Miller is the last of the original men endowed by Joseph Smith in 1842 to receive the second anointing at Nauvoo.,1844-08-15,1844-08-15
"Lucy J. Clark Smith, the third daughter of Samuel Smith and Levira Clark Smith, is born. She is Samuel's seventh child.",1844-08-20,1844-08-20
A council meeting of the apostles and other members of the Anointed Quorum accepts two written revelations to Young concerning completion of the Nauvoo temple. These would never be published and are unavailable.,1844-08-24,1844-08-24
"William Smith writes to Brigham Young, saying he wants to be a ""spiritual father"" to the church, like Hyrum.",1844-08-24,1844-08-24
"The apostles privately excommunicate James Strang, a repetition of the Michigan branch’s action. He is publicly excommunicated again in the Nauvoo temple 1 Feb. 1846.",1844-08-26,1844-08-26
A private council meeting votes to sustain Young’s resolution to fulfill all of Smith’s Nauvoo innovations.,1844-08-27,1844-08-27
"Young becomes lieutenant-general of the Nauvoo Legion, although the governor does not officially appoint him until 27 Sept.",1844-08-31,1844-08-31
Young performs the first plural marriage by his own authority.,1844-09-02,1844-09-02
A special council publicly excommunicates Rigdon for his succession claim in opposition to the Twelve.,1844-09-08,1844-09-08
The Nauvoo high council releases William Marks as stake president because he favors Rigdon’s claim.,1844-09-10,1844-09-10
Young begins marrying some of Smith’s polygamous widows as his own wives.,1844-09-19,1844-09-19
"Brigham Young affirms to William that the patriarchal right ""rests upon your head"" although he suggests ""you can bestow it upon Uncle John or Uncle Asael.""",1844-09-28,1844-09-28
Young vacates the First Quorum of the Seventy by ordaining its 63 members as presidents of local quorums. This removes a quorum specified in the 1835 revelation as “equal in authority” with the Twelve.,1844-09-29,1844-09-29
Brigham Young is sustained as president of the Twelve.,1844-10-06,1844-10-06
"A conference drops Marks as stake president. For the first time the apostles ordain a stake patriarch, Asa(h)el Smith.",1844-10-07,1844-10-07
"Young uses two administrative techniques to circumvent the Nauvoo high council’s “equal in authority” rights. First, 400 men are ordained today as seventies, which immediately transfers them from the jurisdiction of the high council into the Twelve’s domain. Second, he appoints eighty-five of Nauvoo’s high priests to be branch presidents outside Nauvoo, but does not require them to move. For the first time in Mormon history this puts a stake’s high priests under the jurisdiction of the Twelve.",1844-10-08,1844-10-08
"William Smith, writing from New Jersey, asks W. W. Phelps to visit Lucy and give her ""a word of consolation from me"" and also to visit his sisters.",1844-11-10,1844-11-10
"Emma gives birth to David Hyrum Smith at Nauvoo, her ninth biological child and eighth son. late 1844-early 1845 Lucy begins dictating her memoirs to Martha Jane Knowlton Coray.",1844-11-17,1844-11-17
Young signs a letter as “Prest of the Church of L.D.S.”,1844-12-05,1844-12-05
Young reconvenes the Quorum of the Anointed which begins initiating new members into the endowment ceremony.,1844-12-22,1844-12-22
"W. W. Phelps reports that Lucy, to whom he read William's letter, ""cried for joy"" and ""blessed"" him in the name of the Lord.",1844-12-25,1844-12-25
"Young performs a second anointing ceremony for his brother Joseph Young and Joseph’s wife Jane Bicknell Young, the first such ceremony since August 1844.",1845-01-12,1845-01-12
A Mormon woman writes that “there is all ready ten hundred thousand of the lamanites baptized into the Church and thay are waiting verry impatient to avenge the blood of Joseph and Hirum. We have to keep men among them to keep them back or thay would [have] ben here before this time.”,1845-01-15,1845-01-15
"Young and Taylor supervise the construction of a woodcut for the “seal of the Twelve.” It has a phrygian crown over an all-seeing eye, surrounded by nine stars, not twelve as one would expect in a symbol of the apostles. Rather than an original design, the “seal of the Twelve” is based on an illustration from Jacob Boehme’s Theosophical Works, favored by Rosicrucians and Christian Kabbalists for two hundred years. The only part of this seal that would be familiar to Mormons of every background is the inscription, “Holiness to the Lord,” which was also on the main magic-parchment (“Lamen”) in Hyrum Smith’s home at his death.",1845-01-23,1845-01-23
"Lucy dictates a letter to William explaining that she is writing her memoirs and asking him to raise the funds necessary to publish it. She also tells William that the Twelve and church are ""waiting to receive you with open arms.""",1845-01-23,1845-01-23
"The Illinois legislature repeals Nauvoo’s city charter. Young responds on 7 Apr. by renaming the community “The City of Joseph.” On 16 Apr. he uses the general incorporation law of Illinois to protect the temple, Nauvoo House, and other public buildings by creating a one-mile-square Town of Nauvoo.",1845-01-27,1845-01-27
"The Quorum of Twelve votes to exempt apostles, two general bishops, and the Nauvoo Temple Committee from the obligation to pay tithing.",1845-01-29,1845-01-29
Young reconvenes the Council of Fifty which votes him as its “standing chairman.” The Council releases all non-LDS members and Mormons who reject Young’s leadership.,1845-02-04,1845-02-04
John M. Bernhisel is appointed as a “Traveling Bishop” to visit and regulate wards.,1845-02-14,1845-02-14
"Bishop George Miller and two Nauvoo police officers (former Danites, including Hosea Stout) discuss “the manner to pursue to rid ourselves of traitors who are in our midst seeking our lives.”",1845-02-22,1845-02-22
"At a meeting at ""Bishop Hale's,"" Lucy ""gave a recital of the persecutions endured by her family.""",1845-02-23,1845-02-23
"At a meeting of apostles with several Council of Fifty members, W. W. Phelps says, “B. Young has found out that we are in Eternity, the Millennium has now commenced.” In the “evening some person or persons took Washington Peck and bedaubed him all over with privy dirt. …This is one of those mean traitors who lurks about continually in our midst communicating with our enemies & seeking to have the twelve destroyed. He is marked as a mean conspirator.” Apostle John Taylor, in the Nauvoo Neighbor, soon writes: “But one person [Washington Peck] has been introduced to ‘Queen Peggy’s privy cabinet,’ and so every man minds his own business.” William Marks hurriedly leaves Nauvoo to avoid similar treatment.",1845-02-27,1845-02-27
Lewis Dana of the Oneida tribe is admitted to full membership in the Council of Fifty.,1845-03-01,1845-03-01
"Apostle Heber C. Kimball preached: “Some think we shall be driven from Nauvoo; but we are going to stay in Nauvoo and we shall build it up…I have told our Bishops, and will again say here, that not many years will pass away before there will be more than one hundred and fifty thousand Bishops to attend to the temporal affairs of the church.” On 7 April, Nauvoo Neighbor published these prophecies.",1845-03-05,1845-03-05
"Young preaches that LDS women “have no right to meddle in the affairs of the Kingdom of God[—]outside the pale of this they have a right to meddle because many of them are more sagacious & shrewd & more competent [than men] to attend to things of financial affairs. they never can hold the keys of the Priesthood apart from their husbands.” Young did not deny that endowed women had received a conferral of priesthood, but he denied that women had priesthood office, or right to preside within the church.",1845-03-09,1845-03-09
"Young preaches that William Law and Rigdon “are one in Spirit, & I do not know but when they may yet be twain in flesh.”",1845-03-16,1845-03-16
Lucy and Martha Jane reach the point in the manuscript at which E. B. Grandin agrees to publish the Book of Mormon (chap. 31).,1845-03-22,1845-03-22
"A disaffected Mormon writes that Theodore Turley, of the Council of Fifty, has prepared a press in Nauvoo for counterfeiting, and that Turley gave the man a counterfeit $5.00 bill.",1845-03-24,1845-03-24
"Young commends the Nauvoo police for beating “a man ‘almost to death in the Temple.” Young’s clerk Thomas Bullock copies a revelation received by Young “to be read next Conference.” Nauvoo Neighbor reports the reading on 7 April of a revelation “concerning blotting out the names of apostates, that they may not be found upon the Church Record.”",1845-04-03,1845-04-03
Three bishops instruct the high priests of Nauvoo’s 5th Ward that if some members did not reform “they would at once discover themselves in the hands of Aunt Peggy and take leave of absence.”,1845-04-04,1845-04-04
"Young announces to general conference: “Know ye not that the millennium has commenced?” He also rules that males should be proxies for males and females for females in baptism for the dead, thus ending the gender-neutral practice of proxy ordinances.",1845-04-06,1845-04-06
"At General Conference Young is sustained as “President of the whole Church of Latter Day Saints,” though this is edited out of the church newspaper’s conference minutes.",1845-04-07,1845-04-07
Emma Smith argues that the Nauvoo high council is the presiding authority of the church and that William Marks is the lawful successor to her husband. She bases this on an 1835 revelation (D&C 107).,1845-04-24,1845-04-24
Nauvoo’s “Whistling and Whittling Brigade” harass “old” former high councilor Austin Cowles and drive him from the city.,1845-04-27,1845-04-27
The Times and Seasons denies that Latter-day Saints engage in polygamy.,1845-05-01,1845-05-01
Eliza R. Snow writes a poetic tribute to Lucy.,1845-05-01,1845-05-01
William and Caroline Smith return to Nauvoo.,1845-05-04,1845-05-04
Young instructs that church publications be copyrighted in his name as church president.,1845-05-08,1845-05-08
"The Twelve appoint the next Thursday (third week of the month) “as a day of public fasting and prayer to Almighty God.” In August, it was the second Thursday, and Thursday remained fast-day for Utah Mormons until the 1890s.",1845-05-14,1845-05-14
"Caroline Grant Smith dies, leaving two daughters.",1845-05-22,1845-05-22
"William Clayton's journal says that William Smith opposes the Twelve and has been named patriarch in a church organized by George J. Adams in Augusta, Iowa Territory, with Joseph III for president. William allegedly claims to have performed polygamous sealings and that he is not accountable to the Twelve.",1845-05-23,1845-05-23
"The Quorum of Twelve ordains Apostle William Smith as Patriarch to the Church. By necessity he is the first Presiding Patriarch ordained by apostolic authority, rather than by the patriarchal ordination within the Smith family.",1845-05-24,1845-05-24
"William Smith is ordained and set apart as Patriarch to the Church, even though a meeting of the Twelve the previous day (to which William was not invited) had discussed his ""improper course"" and characterized him as ""the greatest danger.""",1845-05-24,1845-05-24
"Brigham Young, at a meeting of the Twelve, ""prayed that the Lord would overrule the movements of William Smith who is endeavoring to ride the Twelve down.""",1845-05-29,1845-05-29
The Carthage court acquits Thomas C. Sharp and others accused of murdering Joseph and Hyrum Smith.,1845-05-30,1845-05-30
"Lucy addresses a meeting of the Twelve, calling them ""her children."" Brigham Young promises that the Twelve ""would do all that we could for them"" [the Smiths].",1845-05-30,1845-05-30
"William, in an issue of the Times and Seasons dated 15 May (it appeared late), reviews the sufferings of the Smith family in founding the church and asks for the support of the community; he gives qualified endorsement to the Twelve.",1845-06-01,1845-06-01
"Young and Kimball learn that Warren Snow and Dominicus Carter have been jailed in Quincy, Illinois, for passing counterfeit money. Bishop Joseph L. Heywood confirms that they are guilty. In Utah Snow would become a bishop and Carter a member of a stake presidency.",1845-06-04,1845-06-04
"“i cant support the twelve as the first presidency,” George J. Adams writes. “i cant do it when I know that it belongs to Josephs Son—Young Joseph who was ordained by his father before his Death.” In May Adams had organized a church with Joseph Smith III as the intended president and himself as spokesman.",1845-06-14,1845-06-14
John Taylor visits Lucy and reads part of her finished manuscript.,1845-06-17,1845-06-17
William Smith marries Mary Jane Rollins. He also marries Mary Ann Sheffield polygamously (for him) and polyandrously (for her). Mary Jane leaves him in August. Mary Ann considers the marriage at an end when he leaves Nauvoo later that year.,1845-06-22,1845-06-22
"Irvine Hodge is stabbed to death in front of Young’s house, presumably by Nauvoo police officers Hosea Stout, Elbridge Tufts, and Allen J. Stout.",1845-06-23,1845-06-23
John Taylor writes an editorial which is published shortly thereafter in the Times and Seasons bearing the date 1 June designating William as Patriarch to the Church rather than Patriarch over the Church.,1845-06-23,1845-06-23
"On the anniversary of Joseph Smith’s murder, the Quorum of Twelve prays for God’s vengeance on those who shed the prophet’s blood. Six months later this formal prayer (sometimes called an “oath”) of vengeance would become part of the endowment ceremony. This same day, Lucy Mack Smith relates three visions that revealed to her that William Smith was already church president by virtue of his patriarchal office.",1845-06-27,1845-06-27
"In a family meeting, Lucy describes a three-part vision she [p.209]has had the night before, showing William Smith as head of the church but surrounded by men who seek his life.",1845-06-27,1845-06-27
"Most of the Twelve, including Brigham Young and Orson Pratt, meet with Lucy and her family. William, offended by heavy-handed persuasion from John Smith and George A. Smith, refuses to attend but sends a letter affirming that he wants only his inheritance as church patriarch. The matter is smoothed over.",1845-06-30,1845-06-30
"A cannon explodes during an Independence Day celebration at LaHarpe, Illinois, maiming one man. Young’s secretary confides that the cannon was sabotaged by a member of Council of Fifty.",1845-07-04,1845-07-04
Lucy's birthday; she thinks she is sixty-nine (actually seventy). She dictates Chapter 44 and the preface after that date.,1845-07-08,1845-07-08
"At a banquet for about fifty members of the Smith family, Lucy ""addressed her kindred and the audience in a feeling and pathetic manner.""",1845-07-09,1845-07-09
Lucy copyrights her manuscript.,1845-07-18,1845-07-18
"Jonathan Dunham, despondent about disobeying Smith’s orders to rescue him from jail, commits suicide. Later disclosures indicate that Dunham, who was a captain of Nauvoo’s police, major-general of the Nauvoo Legion, and a Council of Fifty member, accomplished the suicide by asking a native American friend (Lewis Dana, fellow member of the Fifty) to “kill and bury him.”",1845-07-28,1845-07-28
Brigham Young takes Lucy out to choose a lot for herself. She also requests the carriage and a house. He loans her the carriage.,1845-08-02,1845-08-02
"William Smith preaches in favor of “spiritual wifery,” to which Taylor gives an immediate rebuttal. William’s niece Mary (orphaned daughter of Samuel Smith) later writes: “He was ordered to discontinue his discourses, but he did not obey orders.” His relatives helped build wooden seats to accommodate a crowd near his house. On the first Sunday “every seat in that grove had been fouled with outhouse refuse.” Within months his mother Lucy Mack Smith would angrily tell Strang’s followers about this incident.",1845-08-17,1845-08-17
"William Smith gives a sermon in which he declares his ""belief in the doctrine of a plurality of wives"" and soon leaves Nauvoo.",1845-08-17,1845-08-17
"Apostle Orson Pratt writes in the New York Messenger against Mormons who are teaching that the mortal body “of our martyred prophet and seer, or of any other person, was, or is the especial tabernacle of the Holy Ghost…” This is the earliest specific reference to a belief that Joseph Smith was the Holy Ghost in the flesh. Nearly fifty years later Wilford Woodruff would publicly indicate that this was a continued belief among some Mormons.",1845-08-25,1845-08-25
"Nauvoo Neighbor reports: “On Saturday last a large number of persons partook of a feast of melons, round a table 87 feet long, in the attic story of the Temple.”",1845-08-27,1845-08-27
Nauvoo Neighbor reports the first suicide by a Mormon woman. She slit her throat with a straight-edged razor “in a state of mental aberration.”,1845-09-03,1845-09-03
"Apostle John Taylor’s editorial “ONE HUNDRED YEARS HENCE. 1945,” in the Nauvoo Neighbor describes what an angel had showed him. In 1945, a pillar of fire would stand over the Temple of Zion in Independence, Missouri. In that year a new temple would also be under construction “in the 124th city of Joseph” (formerly New York City, which had been destroyed by an earthquake in the 1890s).",1845-09-10,1845-09-10
Nauvoo police “had to flog” three uninvited men at an open-air “business meeting” of the church. Later the police post “a guard below the City to prevent any person from going in or out to correspond with the mob.”,1845-09-14,1845-09-14
"Orrin Porter Rockwell shoots Robert F. Smith and Frank Worrell of the Carthage Greys militia who participated in the murder of Smith. Worrell dies. Later that day Rockwell kills four anti-Mormons at Highland Branch, near Warsaw, Illinois.",1845-09-16,1845-09-16
"A non-Mormon at Warsaw, Illinois, writes that “a young man by the name of McBracking” died after Mormons found him trying to burn their homes at Morley’s settlement: “after shooting him in two or three places they cut his throat from ear to ear, stabbed him through the heart, cut off one ear & horribly mutilated [castrated] other parts of his body.” Friends discover his corpse.",1845-09-23,1845-09-23
Brigham Young signs a pledge to lead the Mormons out of Nauvoo in the spring for an anticipated re-settlement in Oregon or on Vancouver Island. On 1 Oct. the anti-Mormon leaders agree to these terms of peace.,1845-09-24,1845-09-24
"Young criticizes Nauvoo police for shooting “a good man,” apparently seventeen-year-old Isaac C. Phippen, out of “envy, hatred & malice.” The official report is that this young Mormon was shot “accidentally.”",1845-09-27,1845-09-27
The Quorum of Twelve announces their intent to lead Mormons out of Nauvoo in the spring for re-settlement in Oregon or Vancouver Island.,1845-10-01,1845-10-01
The Twelve negotiate an agreement with Governor Thomas Ford that they will leave Nauvoo in the spring.,1845-10-01,1845-10-01
A general conference in the Nauvoo temple votes “that this people move to the West en masse.”,1845-10-06,1845-10-06
"William Smith is not sustained, either as an apostle or as church patriarch by the conference, during the first day of a three-day conference.",1845-10-06,1845-10-06
Lucy Mack Smith is the first woman to speak at general conference. Church authorities do not invite another woman to address conference for 143 years.,1845-10-08,1845-10-08
"Lucy speaks at her own request on the third day of the conference, telling stories from her book and expressing a desire to see it printed.",1845-10-08,1845-10-08
Rigdon’s supporters in Pittsburgh publicly sustain him as “first president of the church” which is formally organized as a new “Church of Christ” on 6 Apr. 1845.,1845-10-12,1845-10-12
William Smith is excommunicated.,1845-10-12,1845-10-20
"A non-Mormon in Augusta, Illinois writes his brother: “there are hundreds of good farms, that the Mormons would sell cheap, go in the Spring they must. They talk of going over the rocky mountains, but I dont believe it. But wherever the wretches can go, I dont know. They have no right to go or stay any where, on earth. They are not fit to be among men!”",1845-10-13,1845-10-13
"“Mary Gout was sealed to Lewis Dana a Lamanite by B. Young—being the first Lamanite having a Wife sealed to him under the New & Everlasting Covenant for Time & all eternity—she being a White Woman, he being the first [native American] Elder of the Church of Jesus Christ of Latter Day Saints—having been an Elder about four years.”",1845-10-14,1845-10-14
William Smith is excommunicated for his pamphlet denouncing apostolic succession. The October conference had dropped him as Presiding Patriarch and Apostle.,1845-10-19,1845-10-19
"William Smith publishes a lengthy ""Proclamation"" in the Warsaw Gazette accusing Brigham Young of usurpation and painting a pitiable picture of Lucy's age and poverty.",1845-10-29,1845-10-29
Brigham Young and several apostles discuss buying Lucy's copyright; they decide instead to have Howard Coray make a copy.,1845-11-10,1845-11-10
"The Times and Seasons publishes Eliza R. Snow’s poem, “My Father in Heaven.” Now the most famous LDS hymn written by a woman, it proposes a Heavenly Mother equal in status to a male consort. Smith’s 1843 revelation on the new and everlasting covenant of marriage declared that when a couple’s marriage is sealed by the Holy Spirit: “then shall they be gods, because they have all power, and the angels are subject unto them,” implying the same.",1845-11-15,1845-11-15
"Young, Kimball, Joseph Young, and Levi W. Hancock dance “a French four together” to the accompaniment of the Nauvoo Brass Band.",1845-11-29,1845-11-29
The Nauvoo temple attic is dedicated for endowments and sealings.,1845-11-30,1845-11-30
"Theodore Turley is imprisoned at Springfield, Illinois, for counterfeiting, and a federal grand jury there indicts the apostles for the same crime.",1845-12-01,1845-12-01
"Lucy is endowed again with Elizabeth Ann Whitney, Agnes Coolbrith Smith, Mary Fielding Smith, and Mercy Fielding Thompson but refuses Brigham Young's January offer to [p.210]have her sealing to Joseph Sr. and second anointing reconfirmed.",1845-12-10,1845-12-10
"The apostles begin initiating new people into the endowment ceremonies. For those already endowed, there is a repetition of the ordinances within the Nauvoo temple.",1845-12-12,1845-12-12
"Young adds Peter, James, and John to the cast of the acted portion of the endowment ceremony.",1845-12-13,1845-12-13
"“The Seventies are ordained Apostles,” Young tells the endowed in the Nauvoo temple, “they have power to ordain High Priests, and also to ordain and organize a High Council.”",1845-12-14,1845-12-14
Kimball and Taylor tell a temple audience about Smith’s order in June 1844 to destroy the endowment garment and acknowledge that he died without his. George A. Smith tells the congregation: “We are now different from what we were before we entered into this quorum [of the anointed—] Speedy vengeance will now overtake the transgressor.”,1845-12-21,1845-12-21
